,Unnamed: 0,index,Name,Ticker,Contract,error,success
77,,,ERC-4337,ERC-4337,0x9eA276799634429974EF47Aa1D2b1e8819F76c02,"Invalid compilation: 
Invalid solc compilation Traceback (most recent call last):
  File ""/usr/local/bin/solc"", line 8, in <module>
    sys.exit(solc())
             ^^^^^^
  File ""/usr/local/Cellar/solc-select/1.0.4_2/libexec/lib/python3.12/site-packages/solc_select/__main__.py"", line 94, in solc
    subprocess.run(
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 548, in run
    with Popen(*popenargs, **kwargs) as process:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Users/enrique/.solc-select/artifacts/solc-0.8.23/solc-0.8.23'
",0.0
78,,,decentralized fee market,ERC-4337,0x5cCFf1D1d1a430f53CC153191307aF0E8C2D01da,"Invalid compilation: 
Invalid solc compilation Traceback (most recent call last):
  File ""/usr/local/bin/solc"", line 8, in <module>
    sys.exit(solc())
             ^^^^^^
  File ""/usr/local/Cellar/solc-select/1.0.4_2/libexec/lib/python3.12/site-packages/solc_select/__main__.py"", line 94, in solc
    subprocess.run(
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 548, in run
    with Popen(*popenargs, **kwargs) as process:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Users/enrique/.solc-select/artifacts/solc-0.8.23/solc-0.8.23'
",0.0
79,,,ERC-4337,ERC-4337,0x6a05Be6b3E212f552e02Dcd975f1EEb802b22f99,,1.0
80,,,Pepe Collection,PEPE404,0x564b584B15b692E8B9A142CE44E521B8D9157955,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.21/solc-0.8.21 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.21/solc-0.8.21 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
81,,,Pepe Collection,PEPE404,0x8b00824936d34F66986fdceF33dcc3BB9b16b2e4,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.21/solc-0.8.21 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.21/solc-0.8.21 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
82,,,Pog Coin 2,POG,0xF875c423F210E0dBBB0FE9801608236412eBB8dF,,1.0
83,,,Setensor,SAO,0xbc7C5d6Cd263BEC6e7979518B599560B27297e1A,"Invalid compilation: 
Invalid solc compilation Traceback (most recent call last):
  File ""/usr/local/bin/solc"", line 8, in <module>
    sys.exit(solc())
             ^^^^^^
  File ""/usr/local/Cellar/solc-select/1.0.4_2/libexec/lib/python3.12/site-packages/solc_select/__main__.py"", line 94, in solc
    subprocess.run(
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 548, in run
    with Popen(*popenargs, **kwargs) as process:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Users/enrique/.solc-select/artifacts/solc-0.8.23/solc-0.8.23'
",0.0
84,,,AlphaOrBeta,AOB,0x70acB9f3a4Da71c0aA868276881e4c5Be9440346,,1.0
85,,,Tsundere Dreams,TSD,0x9e2f137f96f0EC7E6F16237c3F2348FB6f285F41,,1.0
86,,,Green Carbon Coin,GCC,0x36174a70BB952f287a47c0c1117958660845E143,,1.0
87,,,Elon's Lizard,LIZX,0x9CeD4f2bD4e4d48fe7ACdF0C25433Ee2601DFFA9,Unknown language: unknown,0.0
88,,,PEPESimpsons,PEPES,0x17E6033ef9998d408F16d359197a973dcbE1aBD1,,1.0
89,,,Multensor,MAO,0xf10df57C9C77c8D3516c36AD1C2e64810F9Eea22,Unknown language: unknown,0.0
90,,,CLOUD,CLOUD,0xfABcdCEA733AAc380d7794D9b90CFC703Df30163,,1.0
91,,,PEPESimpsons,PEPES,0x17E6033ef9998d408F16d359197a973dcbE1aBD1,,1.0
92,,,Elon's Lizard,LIZX,0x9CeD4f2bD4e4d48fe7ACdF0C25433Ee2601DFFA9,Unknown language: unknown,0.0
93,,,Green Carbon Coin,GCC,0x36174a70BB952f287a47c0c1117958660845E143,,1.0
94,,,SupremacyAGI,SupremacyAGI,0xB3462158df1D9a348FC2d1Ef9b1b493b949b3669,"Invalid compilation: 
Invalid solc compilation Traceback (most recent call last):
  File ""/usr/local/bin/solc"", line 8, in <module>
    sys.exit(solc())
             ^^^^^^
  File ""/usr/local/Cellar/solc-select/1.0.4_2/libexec/lib/python3.12/site-packages/solc_select/__main__.py"", line 94, in solc
    subprocess.run(
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 548, in run
    with Popen(*popenargs, **kwargs) as process:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Users/enrique/.solc-select/artifacts/solc-0.8.23/solc-0.8.23'
",0.0
95,,,Multensor,MAO,0xf10df57C9C77c8D3516c36AD1C2e64810F9Eea22,Unknown language: unknown,0.0
96,,,Independence Token,RFKJ,0x3CdA10977887B679e821EE511eaa9C29F3eC3d2b,"Invalid compilation: 
Invalid solc compilation dyld: Symbol not found: __ZNKSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strEv
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.24/solc-0.8.24 (which was built for Mac OS X 13.5)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
97,,,CHRONETCHLES,ETCHCC,0x2303B7F98106a517BA0C4AcB615b85218314AB94,,1.0
98,,,PepeCoin Alliance,PepeCoin,0x78642873D18842AA34DDdA0eBd006ad946a5De16,Unknown language: unknown,0.0
99,,,GiggleByte,GIGGLE,0x446A3004072a3627753Bf2Ff265340FAEEbb281B,Unknown language: unknown,0.0
100,,,CLOUD,CLOUD,0xfABcdCEA733AAc380d7794D9b90CFC703Df30163,,1.0
101,,, Qubic   , QUBIC            ,0x57D9b70CB87d6a620EB063e48df28A211D907493,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
102,,,Dino Dollar,DNDL,0xDE8e80a6D68e35C80B44BAC9fb3D7c1dc22c0bDb,,1.0
103,,,Mog 2.0,MOG2,0x17490380FD067D10d734a9DDE18A356d1F72bDBe,"Invalid compilation: 
Invalid solc compilation dyld: Symbol not found: __ZNKSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strEv
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.24/solc-0.8.24 (which was built for Mac OS X 13.5)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
104,,,BabyPepe,BabyPepe,0x378d28708e2Ff5eC33B29933225f68eFda21B1f8,Unknown language: unknown,0.0
105,,,TNR - Test,TNRtest,0xed80C50Edd97096a2F4aa6b85E42C3Ac96671897,Unknown language: unknown,0.0
106,,,Pictogram AI,PAI,0x1aA42F127EBBb0C096e5cB8DBA1Ee7FB284b4b3D,"Invalid compilation: 
Invalid solc compilation Traceback (most recent call last):
  File ""/usr/local/bin/solc"", line 8, in <module>
    sys.exit(solc())
             ^^^^^^
  File ""/usr/local/Cellar/solc-select/1.0.4_2/libexec/lib/python3.12/site-packages/solc_select/__main__.py"", line 94, in solc
    subprocess.run(
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 548, in run
    with Popen(*popenargs, **kwargs) as process:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Users/enrique/.solc-select/artifacts/solc-0.8.23/solc-0.8.23'
",0.0
107,,,0xAlien AI,MIXAI,0x3251dc71b5BFeDA1c8d26A4f2119B5B746721827,"Invalid compilation: 
Invalid solc compilation Traceback (most recent call last):
  File ""/usr/local/bin/solc"", line 8, in <module>
    sys.exit(solc())
             ^^^^^^
  File ""/usr/local/Cellar/solc-select/1.0.4_2/libexec/lib/python3.12/site-packages/solc_select/__main__.py"", line 94, in solc
    subprocess.run(
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 548, in run
    with Popen(*popenargs, **kwargs) as process:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Users/enrique/.solc-select/artifacts/solc-0.8.23/solc-0.8.23'
",0.0
108,,,Enterprise PepeCoin Alliance,PepeCoin,0xEcFdE8b05288849b3846Be4807639A4028D4eb46,Unknown language: unknown,0.0
109,,,Punks404,PUNKS,0xcF1fB8d45e2f200Ae26e5edCF607d3903b53A0F7,"Invalid compilation: 
Invalid solc compilation dyld: Symbol not found: __ZNKSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strEv
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.24/solc-0.8.24 (which was built for Mac OS X 13.5)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
110,,,Enterprise PepeCoin Alliance,PepeCoin,0xd2306A7281Dc687f62B1C9c6751D78480C410597,Unknown language: unknown,0.0
111,,,WoofOracle,WFO,0x9e0a13263eFf87fe3Fc8FE28Ba53406e0C912a62,,1.0
112,,,Fishing Club DAO,FCDAO,0xcbA7d17EeE8Fb98Cc5c7377C4624A3f091587f44,,1.0
113,,,The Sleeper,Sleeper,0x9e8c8F103dF5eCA1f518dEE197C100eb09b4Ae6C,,1.0
114,,,0x404 Deployer Bot,0x404,0x4f69EbF8c0828f5C335600a05F0EB5F8573F4CE8,"Invalid compilation: 
Invalid solc compilation ",0.0
115,,,InfoSec,INFOSEC,0xA9491FE376c0A36499D996F91a82af8a72944292,"Invalid compilation: 
Invalid solc compilation dyld: Symbol not found: __ZNKSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strEv
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.24/solc-0.8.24 (which was built for Mac OS X 13.5)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
116,,, Super Trump  , STRUMP            ,0x422019dF4Eb22829EA7c5ae1f3472Cb8381B2A29,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
117,,,NUDE AI,NUDE,0x3e6A2bC917Fb49c7C872C9c3a83F001670559d7D,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
118,,,Save A Bird,Save A Bird,0x092F9235c07CAa816182363B8329011549B008C2,,1.0
119,,,BitFarm Protocol,BitFarm,0x67C9d529d5d956f170e6Eb4D3652074A28cDd32b,"Invalid compilation: 
Invalid solc compilation Traceback (most recent call last):
  File ""/usr/local/bin/solc"", line 8, in <module>
    sys.exit(solc())
             ^^^^^^
  File ""/usr/local/Cellar/solc-select/1.0.4_2/libexec/lib/python3.12/site-packages/solc_select/__main__.py"", line 94, in solc
    subprocess.run(
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 548, in run
    with Popen(*popenargs, **kwargs) as process:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Users/enrique/.solc-select/artifacts/solc-0.8.23/solc-0.8.23'
",0.0
120,,,! paalabs.com,Claim $PAAL rewards at https://paalabs.com,0x7400c94F1Af4476dE5c17602040CDEbC601cB3B0,Unknown language: unknown,0.0
121,,,Pacman Checks,CHECKS,0xdBe5267629D862c5d94f91adfCd21f14CC709b1D,,1.0
122,,,Apu Apustaja,APU,0xfCa8B7a10ac31C7e1e0d145E1D4Dc4D2725a8531,"Invalid compilation: 
Invalid solc compilation Traceback (most recent call last):
  File ""/usr/local/bin/solc"", line 8, in <module>
    sys.exit(solc())
             ^^^^^^
  File ""/usr/local/Cellar/solc-select/1.0.4_2/libexec/lib/python3.12/site-packages/solc_select/__main__.py"", line 94, in solc
    subprocess.run(
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 548, in run
    with Popen(*popenargs, **kwargs) as process:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Users/enrique/.solc-select/artifacts/solc-0.8.23/solc-0.8.23'
",0.0
123,,,Error-404,ERROR,0x615faA065c54393E5A5DB2Ee76f5Be63256721D4,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
124,,,PEPEFLOKI,PEKI,0x516C14B3b86c4d53d8d3Fa34c4Ea35CfbBa5931d,,1.0
125,,,Conduit,CONDUIT,0x9ed9ed49b85818Ec652DA36021A1dbAF09990144,Unknown language: unknown,0.0
126,,,Build-a-bear,Build-a-bear,0x55E428a4cba513fb3EA442ea88EE869Ed0D01b2F,"Invalid compilation: 
Invalid solc compilation Traceback (most recent call last):
  File ""/usr/local/bin/solc"", line 8, in <module>
    sys.exit(solc())
             ^^^^^^
  File ""/usr/local/Cellar/solc-select/1.0.4_2/libexec/lib/python3.12/site-packages/solc_select/__main__.py"", line 94, in solc
    subprocess.run(
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 548, in run
    with Popen(*popenargs, **kwargs) as process:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File ""/usr/local/Cellar/python@3.12/3.12.3/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py"", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Users/enrique/.solc-select/artifacts/solc-0.8.23/solc-0.8.23'
",0.0
127,,, BounceBit  , BounceBit            ,0x908d7874a66cAA49A754b299E3AbB94410C3682b,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
128,,,Spiral,SPIRAL,0x2a466Df8D3E4d0AdCa76778C9Aa2FbE3eBAcdF77,Unknown language: unknown,0.0
129,,,The Biggest Bubble Run,BUN,0x49baa821916b58424DA9fb4cEcA17A1816C42fCF,"Invalid compilation: 
Invalid solc compilation ",0.0
130,,,Simba Trump,SIMBA,0x9a31a748aA02df9F8E8C4e2385C5AF937D39b381,"Invalid compilation: 
Invalid solc compilation ",0.0
131,,,EeBe Train,EBTRAIN,0xf51f4bfd6fcC385Bc37Eb84432520b7B0e75A8B9,,1.0
132,,,Arcane Network,ARC,0xBE09aCbfa6A17c26a0a30b1D8f583B7806B66Ca9,"Invalid compilation: 
Invalid solc compilation ",0.0
133,,,PEPESimpsons,PEPES,0x17E6033ef9998d408F16d359197a973dcbE1aBD1,,1.0
134,,,PEPESimpsons,PEPES,0x17E6033ef9998d408F16d359197a973dcbE1aBD1,,1.0
135,,,Punks404,PUNKS,0xcF1fB8d45e2f200Ae26e5edCF607d3903b53A0F7,"Invalid compilation: 
Invalid solc compilation dyld: Symbol not found: __ZNKSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strEv
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.24/solc-0.8.24 (which was built for Mac OS X 13.5)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
136,,,The Sleeper,Sleeper,0x9e8c8F103dF5eCA1f518dEE197C100eb09b4Ae6C,,1.0
137,,, Super Trump  , STRUMP            ,0x422019dF4Eb22829EA7c5ae1f3472Cb8381B2A29,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
138,,,0x404 Deployer Bot,0x404,0x4f69EbF8c0828f5C335600a05F0EB5F8573F4CE8,"Invalid compilation: 
Invalid solc compilation ",0.0
139,,,Conduit,CONDUIT,0x9ed9ed49b85818Ec652DA36021A1dbAF09990144,Unknown language: unknown,0.0
140,,,The Biggest Bubble Run,BUN,0x49baa821916b58424DA9fb4cEcA17A1816C42fCF,"Invalid compilation: 
Invalid solc compilation ",0.0
141,,,GoodBook,GOODBOOK,0x41E6ea4a62Fd9B0a02d8F96Fea93095533D3c3bC,,1.0
142,,,Spell Token,SPELLS,0x8e32D5DA49589EAf1682750F51296aE528728262,"Invalid compilation: 
Invalid solc compilation ",0.0
143,,, BounceBit  , BOUNCEBIT            ,0xb00Cd047A42fF190B8c74DF3d11CF1FD6Cea9Dd6,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
144,,,YAK,YAK,0xe842E272a18625319CC36F64eB9f97E5ad0c32AF,"Invalid compilation: 
Invalid solc compilation dyld: Symbol not found: __ZNKSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strEv
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.24/solc-0.8.24 (which was built for Mac OS X 13.5)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
145,,,Full Metal Shiba:,FullMetal🔧,0x536B2Abda219AcE290e44d20827733f653Fc9994,"Invalid compilation: 
Invalid solc compilation dyld: Symbol not found: __ZNKSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strEv
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.24/solc-0.8.24 (which was built for Mac OS X 13.5)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
146,,,IP weETH,ipweETH,0xaC5B04988BC71bEE96f8D93040777Db3ef166125,"Invalid compilation: 
Invalid solc compilation ",0.0
147,,,SKYGG,SKY,0x5a492bAe2017e95221E65225f2D132B0C3927f25,Unknown language: unknown,0.0
148,,,XVEL Protocol,XVEL,0xA350eC480f53A6B9ee4F96cCebAACF09e9bc8645,,1.0
149,,,PEPESimpsons,PEPES,0x17E6033ef9998d408F16d359197a973dcbE1aBD1,,1.0
150,,,The Sleeper,Sleeper,0x9e8c8F103dF5eCA1f518dEE197C100eb09b4Ae6C,,1.0
151,,,PEPESimpsons,PEPES,0x17E6033ef9998d408F16d359197a973dcbE1aBD1,,1.0
152,,,Punks404,PUNKS,0xcF1fB8d45e2f200Ae26e5edCF607d3903b53A0F7,"Invalid compilation: 
Invalid solc compilation dyld: Symbol not found: __ZNKSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strEv
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.24/solc-0.8.24 (which was built for Mac OS X 13.5)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
153,,,The Sleeper,Sleeper,0x9e8c8F103dF5eCA1f518dEE197C100eb09b4Ae6C,,1.0
154,,, Super Trump  , STRUMP            ,0x422019dF4Eb22829EA7c5ae1f3472Cb8381B2A29,"Invalid compilation: 
Invalid solc compilation dyld: lazy symbol binding failed: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

dyld: Symbol not found: __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev
  Referenced from: /Users/enrique/.solc-select/artifacts/solc-0.8.22/solc-0.8.22 (which was built for Mac OS X 12.6)
  Expected in: /usr/lib/libc++.1.dylib

",0.0
155,,,0x404 Deployer Bot,0x404,0x4f69EbF8c0828f5C335600a05F0EB5F8573F4CE8,"Invalid compilation: 
Invalid solc compilation ",0.0
156,,,Conduit,CONDUIT,0x9ed9ed49b85818Ec652DA36021A1dbAF09990144,Unknown language: unknown,0.0
157,,,The Biggest Bubble Run,BUN,0x49baa821916b58424DA9fb4cEcA17A1816C42fCF,"Invalid compilation: 
Invalid solc compilation ",0.0
158,,,GoodBook,GOODBOOK,0x41E6ea4a62Fd9B0a02d8F96Fea93095533D3c3bC,,1.0
159,,,Spell Token,SPELLS,0x8e32D5DA49589EAf1682750F51296aE528728262,"Invalid compilation: 
Invalid solc compilation ",0.0
